index,easting,northing,vs30,uncertainty,source
458,1.5709234e+06,5.182777e+06,197.36359,0.5,cpt
459,1.7622699e+06,5.4314595e+06,168.09424,0.5,cpt
460,1.79212e+06,5.842458e+06,162.64302,0.5,cpt
461,1.796069e+06,5.819387e+06,168.87854,0.5,cpt
462,1.9523519e+06,5.790095e+06,141.81856,0.5,cpt
463,1.9488894e+06,5.791892e+06,158.60027,0.5,cpt
464,1.9509268e+06,5.791566e+06,205.78131,0.5,cpt
465,1.4499879e+06,5.292747e+06,218.04,0.5,cpt
466,1.568876e+06,5.182509e+06,131.70135,0.5,cpt
467,1.4062455e+06,4.914168e+06,97.42642,0.5,cpt
468,1.4055115e+06,4.9137485e+06,116.01224,0.5,cpt
469,1.7487851e+06,5.4268065e+06,168.05176,0.5,cpt
470,1.5726131e+06,5.1763965e+06,131.26848,0.5,cpt
471,1.5705684e+06,5.181808e+06,167.88214,0.5,cpt
472,1.5702248e+06,5.1809655e+06,184.22212,0.5,cpt
473,1.5659452e+06,5.174586e+06,149.59923,0.5,cpt
474,1.567664e+06,5.177793e+06,125.671135,0.5,cpt
475,1.796578e+06,5.819306e+06,153.50409,0.5,cpt
477,1.804853e+06,5.791469e+06,175.2941,0.5,cpt
478,1.7664589e+06,5.912808e+06,138.64145,0.5,cpt
479,1.7679786e+06,5.9118985e+06,136.42441,0.5,cpt
480,1.7698155e+06,5.911231e+06,200.03401,0.5,cpt
481,1.884241e+06,5.8242565e+06,156.29745,0.5,cpt
482,1.5648899e+06,5.1753395e+06,138.64236,0.5,cpt
483,1.7544636e+06,5.445178e+06,163.7183,0.5,cpt
484,1.801287e+06,5.796158e+06,118.22961,0.5,cpt
485,1.789309e+06,5.518539e+06,199.12352,0.5,cpt
486,1.787181e+06,5.490811e+06,211.10313,0.5,cpt
487,1.790301e+06,5.497156e+06,221.17456,0.5,cpt
488,1.5730844e+06,5.1809825e+06,203.67136,0.5,cpt
489,1.781451e+06,5.492684e+06,197.44354,0.5,cpt
490,1.570601e+06,5.18157e+06,153.96832,0.5,cpt
491,1.571218e+06,5.1810625e+06,182.66658,0.5,cpt
492,1.7596315e+06,5.908395e+06,128.95212,0.5,cpt
493,1.7598489e+06,5.9081005e+06,136.6484,0.5,cpt
494,1.5785695e+06,5.1804785e+06,239.63423,0.5,cpt
495,1.5714019e+06,5.1787e+06,146.2508,0.5,cpt
496,1.6081319e+06,5.4342025e+06,138.16423,0.5,cpt
497,1.6083131e+06,5.4330325e+06,161.01622,0.5,cpt
498,1.6143009e+06,5.425469e+06,287.40887,0.5,cpt
499,1.6798151e+06,5.4021045e+06,182.66747,0.5,cpt
500,1.6196714e+06,5.427609e+06,247.41815,0.5,cpt
501,1.5721304e+06,5.181996e+06,106.72369,0.5,cpt
502,1.5612186e+06,5.1745675e+06,224.28052,0.5,cpt
503,1.5747348e+06,5.1812485e+06,193.71887,0.5,cpt
504,1.5718058e+06,5.1814975e+06,133.04982,0.5,cpt
505,1.8909948e+06,5.814649e+06,118.59615,0.5,cpt
506,1.5648988e+06,5.1725805e+06,157.93181,0.5,cpt
507,1.56956e+06,5.1864775e+06,134.88225,0.5,cpt
508,1.875666e+06,5.822487e+06,138.54626,0.5,cpt
509,1.8842708e+06,5.8241125e+06,133.15259,0.5,cpt
510,1.8843665e+06,5.824114e+06,143.16165,0.5,cpt
511,1.8760878e+06,5.8235815e+06,122.1114,0.5,cpt
512,1.882087e+06,5.825873e+06,121.19199,0.5,cpt
513,1.8787784e+06,5.822976e+06,127.16276,0.5,cpt
514,1.8739285e+06,5.8230305e+06,143.5089,0.5,cpt
515,1.8738751e+06,5.8231555e+06,119.53894,0.5,cpt
516,1.8742426e+06,5.8231355e+06,151.35497,0.5,cpt
517,1.8738146e+06,5.823275e+06,141.90727,0.5,cpt
518,1.5696274e+06,5.181274e+06,221.70175,0.5,cpt
519,1.8857125e+06,5.823454e+06,122.43888,0.5,cpt
520,1.885484e+06,5.8236905e+06,145.65172,0.5,cpt
521,1.8794742e+06,5.82482e+06,134.63206,0.5,cpt
522,1.8793098e+06,5.824341e+06,140.56438,0.5,cpt
523,1.8791258e+06,5.823977e+06,137.40326,0.5,cpt
525,1.5695996e+06,5.181252e+06,228.98988,0.5,cpt
526,1.5733342e+06,5.181947e+06,152.47388,0.5,cpt
528,1.5716291e+06,5.181483e+06,201.21231,0.5,cpt
529,1.890772e+06,5.8145365e+06,105.246574,0.5,cpt
530,1.8911285e+06,5.8149005e+06,117.87593,0.5,cpt
531,1.571298e+06,5.181485e+06,196.22264,0.5,cpt
532,1.8923268e+06,5.820279e+06,189.28584,0.5,cpt
533,1.8898105e+06,5.8201845e+06,75.65815,0.5,cpt
534,1.5723886e+06,5.184232e+06,188.1352,0.5,cpt
535,1.5722424e+06,5.180958e+06,213.8962,0.5,cpt
536,1.7973525e+06,5.818623e+06,158.39151,0.5,cpt
537,1.7973844e+06,5.818542e+06,158.64804,0.5,cpt
538,1.796101e+06,5.819362e+06,165.59665,0.5,cpt
539,1.7963739e+06,5.819519e+06,176.75684,0.5,cpt
541,1.572868e+06,5.182404e+06,166.82503,0.5,cpt
542,1.8836042e+06,5.7722985e+06,164.6577,0.5,cpt
543,1.9482989e+06,5.791313e+06,177.63733,0.5,cpt
544,1.5650664e+06,5.1752675e+06,148.05449,0.5,cpt
546,1.5633956e+06,5.16568e+06,173.93784,0.5,cpt
547,1.5761268e+06,5.177244e+06,185.31038,0.5,cpt
548,1.805643e+06,5.812939e+06,190.225,0.5,cpt
549,1.5756445e+06,5.1813755e+06,177.10464,0.5,cpt
550,1.5692742e+06,5.1822075e+06,176.95297,0.5,cpt
551,1.5692814e+06,5.182119e+06,183.35315,0.5,cpt
552,1.5678944e+06,5.178192e+06,214.92656,0.5,cpt
553,1.7567712e+06,5.921618e+06,149.01833,0.5,cpt
554,1.7568048e+06,5.9216605e+06,136.4839,0.5,cpt
555,1.7566192e+06,5.921536e+06,119.54954,0.5,cpt
556,1.8545144e+06,5.8979425e+06,160.06284,0.5,cpt
557,1.5666179e+06,5.177103e+06,138.05711,0.5,cpt
558,1.7942178e+06,5.8242105e+06,172.53415,0.5,cpt
559,1.9353339e+06,5.7869415e+06,158.04515,0.5,cpt
560,1.755298e+06,5.9258525e+06,170.23666,0.5,cpt
562,1.7488029e+06,5.4282285e+06,152.44461,0.5,cpt
563,1.8939592e+06,5.819594e+06,203.1691,0.5,cpt
564,1.8793652e+06,5.824753e+06,146.39264,0.5,cpt
565,1.8576721e+06,5.83995e+06,108.82226,0.5,cpt
566,1.874367e+06,5.816539e+06,152.1494,0.5,cpt
567,1.8771606e+06,5.825722e+06,113.92263,0.5,cpt
568,1.8576448e+06,5.839685e+06,173.86566,0.5,cpt
569,1.8593364e+06,5.839299e+06,174.59143,0.5,cpt
570,1.8942724e+06,5.8189955e+06,200.87697,0.5,cpt
571,1.886807e+06,5.823003e+06,110.51904,0.5,cpt
572,1.8916208e+06,5.8211515e+06,145.86058,0.5,cpt
573,1.8921951e+06,5.82003e+06,212.74706,0.5,cpt
574,1.8938444e+06,5.8190415e+06,172.00072,0.5,cpt
575,1.8912254e+06,5.8211065e+06,169.47571,0.5,cpt
576,1.8753925e+06,5.819028e+06,162.2812,0.5,cpt
577,1.8764624e+06,5.815393e+06,158.60121,0.5,cpt
578,1.7685529e+06,5.468146e+06,130.90074,0.5,cpt
579,1.5745952e+06,5.1849485e+06,203.88536,0.5,cpt
580,1.9365351e+06,5.618966e+06,174.98207,0.5,cpt
581,1.7617356e+06,5.907538e+06,129.20792,0.5,cpt
582,1.7617224e+06,5.907484e+06,130.11429,0.5,cpt
583,1.8152918e+06,5.8044705e+06,166.92982,0.5,cpt
584,1.76153e+06,5.9075675e+06,134.12247,0.5,cpt
585,1.8261756e+06,5.886635e+06,145.57033,0.5,cpt
586,1.8719958e+06,5.82469e+06,104.54012,0.5,cpt
587,1.8041688e+06,5.811829e+06,152.10475,0.5,cpt
588,1.8033816e+06,5.812475e+06,197.07768,0.5,cpt
589,1.7956835e+06,5.818257e+06,126.013916,0.5,cpt
590,1.7958164e+06,5.818134e+06,140.40521,0.5,cpt
591,1.793627e+06,5.82008e+06,142.36244,0.5,cpt
592,1.771384e+06,5.905953e+06,147.67255,0.5,cpt
593,1.5734742e+06,5.181653e+06,153.25952,0.5,cpt
594,1.8734804e+06,5.816183e+06,170.88606,0.5,cpt
595,1.8782226e+06,5.8262535e+06,112.6744,0.5,cpt
596,1.8734836e+06,5.817644e+06,133.47388,0.5,cpt
598,1.5718721e+06,5.178602e+06,136.57706,0.5,cpt
599,1.5678731e+06,5.176892e+06,138.02792,0.5,cpt
600,1.5727334e+06,5.182087e+06,209.61829,0.5,cpt
602,1.5750668e+06,5.176439e+06,147.7821,0.5,cpt
603,1.938254e+06,5.7918715e+06,177.95041,0.5,cpt
604,1.9501654e+06,5.7922995e+06,177.83499,0.5,cpt
605,1.9505616e+06,5.792251e+06,175.76033,0.5,cpt
606,1.8795005e+06,5.8245825e+06,91.759796,0.5,cpt
607,1.8052591e+06,5.8099155e+06,182.55124,0.5,cpt
608,1.8808195e+06,5.82961e+06,191.89044,0.5,cpt
609,1.9364038e+06,5.7907825e+06,159.75142,0.5,cpt
610,1.7678746e+06,5.466667e+06,197.66191,0.5,cpt
611,1.5734209e+06,5.1816065e+06,160.0208,0.5,cpt
612,1.757553e+06,5.92096e+06,127.258446,0.5,cpt
614,1.8877872e+06,5.7739055e+06,111.37912,0.5,cpt
615,1.5755276e+06,5.1801805e+06,152.63963,0.5,cpt
616,1.8100891e+06,5.4528565e+06,194.87497,0.5,cpt
617,1.7569501e+06,5.9189075e+06,142.37508,0.5,cpt
618,1.7573485e+06,5.9211275e+06,118.51302,0.5,cpt
619,1.7462225e+06,5.920889e+06,118.77016,0.5,cpt
620,1.7481404e+06,5.9258995e+06,142.65622,0.5,cpt
621,1.7481235e+06,5.92581e+06,135.15329,0.5,cpt
622,1.7481062e+06,5.9257175e+06,134.06209,0.5,cpt
623,1.5655556e+06,5.1735185e+06,184.60341,0.5,cpt
624,1.558547e+06,5.167215e+06,193.34052,0.5,cpt
625,1.9281115e+06,5.6049605e+06,166.84404,0.5,cpt
627,1.5678148e+06,5.1811765e+06,234.57666,0.5,cpt
628,1.5659118e+06,5.178406e+06,136.49757,0.5,cpt
629,1.5704035e+06,5.1806625e+06,175.26195,0.5,cpt
630,1.5708239e+06,5.1885905e+06,228.58694,0.5,cpt
631,1.803343e+06,5.814367e+06,152.46199,0.5,cpt
632,1.802905e+06,5.81542e+06,159.59914,0.5,cpt
633,1.802724e+06,5.817086e+06,136.46164,0.5,cpt
634,1.5747608e+06,5.177005e+06,190.79176,0.5,cpt
635,1.8820832e+06,5.7713545e+06,179.35915,0.5,cpt
636,1.574834e+06,5.184645e+06,201.71512,0.5,cpt
637,1.9502928e+06,5.7911045e+06,203.52937,0.5,cpt
638,1.5709145e+06,5.1816795e+06,172.20175,0.5,cpt
639,1.5757408e+06,5.204773e+06,185.62769,0.5,cpt
640,1.569455e+06,5.18261e+06,194.6078,0.5,cpt
642,1.5649752e+06,5.1777575e+06,217.14824,0.5,cpt
643,1.8006578e+06,5.8175035e+06,167.91672,0.5,cpt
644,1.800591e+06,5.8174135e+06,167.26416,0.5,cpt
645,1.8016548e+06,5.816851e+06,176.38622,0.5,cpt
646,1.79963e+06,5.813459e+06,151.75897,0.5,cpt
647,1.799639e+06,5.813497e+06,133.12611,0.5,cpt
648,1.5710258e+06,5.180717e+06,187.80472,0.5,cpt
649,1.567731e+06,5.1775925e+06,137.36977,0.5,cpt
650,1.5790871e+06,5.176506e+06,189.66103,0.5,cpt
652,1.5748548e+06,5.1821415e+06,185.35179,0.5,cpt
653,1.800566e+06,5.815364e+06,157.89384,0.5,cpt
654,1.8882105e+06,5.774259e+06,193.03984,0.5,cpt
655,1.8882374e+06,5.774395e+06,157.70746,0.5,cpt
656,1.5662856e+06,5.1772095e+06,172.16028,0.5,cpt
657,1.8882695e+06,5.774293e+06,193.38316,0.5,cpt
658,1.7937315e+06,5.825239e+06,200.07954,0.5,cpt
659,1.7739368e+06,5.8950835e+06,145.81224,0.5,cpt
660,1.8951555e+06,5.8182665e+06,216.99294,0.5,cpt
661,1.8953604e+06,5.818886e+06,199.28311,0.5,cpt
662,1.5683496e+06,5.1747305e+06,168.17387,0.5,cpt
663,1.5721379e+06,5.183064e+06,171.45804,0.5,cpt
664,1.8954008e+06,5.8180725e+06,189.41866,0.5,cpt
665,1.572925e+06,5.176738e+06,161.0681,0.5,cpt
666,1.754713e+06,5.9127075e+06,133.56654,0.5,cpt
667,1.7543181e+06,5.9133655e+06,136.2775,0.5,cpt
668,1.5720546e+06,5.1965905e+06,136.61719,0.5,cpt
669,1.5698832e+06,5.17935e+06,189.6174,0.5,cpt
670,1.5698942e+06,5.1793645e+06,206.18713,0.5,cpt
671,1.5698995e+06,5.179375e+06,162.17702,0.5,cpt
672,1.800794e+06,5.82277e+06,149.31497,0.5,cpt
673,1.9316389e+06,5.60491e+06,175.55058,0.5,cpt
674,1.9303458e+06,5.607092e+06,175.77567,0.5,cpt
675,1.5733282e+06,5.196523e+06,146.54497,0.5,cpt
676,1.9303146e+06,5.607042e+06,181.98024,0.5,cpt
677,1.570607e+06,5.185531e+06,146.23994,0.5,cpt
678,1.932622e+06,5.601508e+06,132.13838,0.5,cpt
680,1.570476e+06,5.18829e+06,184.51822,0.5,cpt
681,2.036953e+06,5.710315e+06,131.79703,0.5,cpt
682,1.5728631e+06,5.196185e+06,147.14766,0.5,cpt
683,1.5698576e+06,5.179349e+06,191.39996,0.5,cpt
684,1.5698038e+06,5.179443e+06,191.38884,0.5,cpt
685,1.7816391e+06,5.9166865e+06,193.7403,0.5,cpt
686,1.5698968e+06,5.179446e+06,208.35889,0.5,cpt
687,1.563391e+06,5.17582e+06,165.2934,0.5,cpt
688,1.7571894e+06,5.920385e+06,150.3449,0.5,cpt
689,1.7567911e+06,5.9193795e+06,111.522125,0.5,cpt
690,1.577662e+06,5.177108e+06,211.12788,0.5,cpt
691,1.5730472e+06,5.1964275e+06,166.68721,0.5,cpt
692,1.879034e+06,5.824114e+06,144.95709,0.5,cpt
693,1.779309e+06,5.915287e+06,192.09943,0.5,cpt
694,1.571151e+06,5.18204e+06,208.48724,0.5,cpt
695,1.5709318e+06,5.1829135e+06,181.13644,0.5,cpt
696,1.5710722e+06,5.1780565e+06,162.77394,0.5,cpt
697,2.0369832e+06,5.7103335e+06,129.02411,0.5,cpt
698,1.56738e+06,5.186456e+06,192.23817,0.5,cpt
699,1.5719824e+06,5.1915585e+06,183.70235,0.5,cpt
704,1.7458065e+06,5.925552e+06,136.77734,0.5,cpt
705,1.5673809e+06,5.173887e+06,141.70482,0.5,cpt
706,1.6197384e+06,5.429254e+06,228.14038,0.5,cpt
707,1.928094e+06,5.606339e+06,161.60701,0.5,cpt
708,1.7538525e+06,5.4453775e+06,240.87828,0.5,cpt
709,1.7536542e+06,5.445448e+06,175.2941,0.5,cpt
710,1.762362e+06,5.906601e+06,122.16108,0.5,cpt
711,1.762379e+06,5.906565e+06,126.936295,0.5,cpt
712,1.762337e+06,5.906637e+06,130.7948,0.5,cpt
713,1.762215e+06,5.906557e+06,129.01193,0.5,cpt
714,1.762379e+06,5.906325e+06,128.0729,0.5,cpt
715,1.762434e+06,5.906531e+06,120.27515,0.5,cpt
716,1.762211e+06,5.906341e+06,130.35277,0.5,cpt
717,1.76408e+06,5.90723e+06,143.49617,0.5,cpt
718,1.870007e+06,5.712445e+06,232.86424,0.5,cpt
719,1.764238e+06,5.907222e+06,143.89691,0.5,cpt
720,1.267362e+06,5.007771e+06,226.06303,0.5,cpt
721,1.764074e+06,5.907124e+06,139.23233,0.5,cpt
722,1.8956225e+06,5.819788e+06,214.08086,0.5,cpt
723,1.7680185e+06,5.4709965e+06,196.50687,0.5,cpt
724,1.8805686e+06,5.8236915e+06,145.44727,0.5,cpt
725,1.6188121e+06,5.4278375e+06,238.36711,0.5,cpt
726,1.6188819e+06,5.4279195e+06,200.82713,0.5,cpt
727,1.578826e+06,5.217958e+06,225.4905,0.5,cpt
728,1.796516e+06,5.819305e+06,171.71709,0.5,cpt
729,1.9765739e+06,5.7800805e+06,166.15584,0.5,cpt
730,1.5714564e+06,5.182537e+06,148.6055,0.5,cpt
731,1.5725471e+06,5.1966255e+06,186.60135,0.5,cpt
732,1.8811371e+06,5.8287865e+06,214.86194,0.5,cpt
733,1.879892e+06,5.823489e+06,52.68586,0.5,cpt
734,1.8738956e+06,5.817686e+06,142.75076,0.5,cpt
735,1.799901e+06,5.822946e+06,150.06712,0.5,cpt
736,1.7999718e+06,5.822763e+06,129.14279,0.5,cpt
737,1.8819428e+06,5.779768e+06,161.15775,0.5,cpt
738,1.797978e+06,5.81451e+06,153.57985,0.5,cpt
739,1.5742576e+06,5.1852785e+06,193.78766,0.5,cpt
740,1.8005906e+06,5.8209175e+06,160.91002,0.5,cpt
741,1.5749044e+06,5.1781685e+06,185.10661,0.5,cpt
742,1.8957026e+06,5.8196765e+06,222.8371,0.5,cpt
743,1.7688079e+06,5.4713595e+06,219.62999,0.5,cpt
744,1.7680552e+06,5.467899e+06,229.22882,0.5,cpt
745,1.8000178e+06,5.816687e+06,167.91681,0.5,cpt
746,1.5733386e+06,5.1962565e+06,179.43542,0.5,cpt
747,1.883501e+06,5.7742175e+06,118.88255,0.5,cpt
748,1.6219221e+06,5.2601305e+06,207.63661,0.5,cpt
749,1.567945e+06,5.176919e+06,157.69582,0.5,cpt
750,1.6876508e+06,5.354473e+06,209.8497,0.5,cpt
752,1.6556971e+06,5.311042e+06,215.19916,0.5,cpt
754,1.5687919e+06,5.183011e+06,164.32564,0.5,cpt
755,1.8017991e+06,5.830434e+06,138.60901,0.5,cpt
756,1.8013071e+06,5.815505e+06,157.33562,0.5,cpt
757,1.5710048e+06,5.181349e+06,176.69856,0.5,cpt
758,1.7668355e+06,5.47117e+06,198.55038,0.5,cpt
759,1.8908796e+06,5.814275e+06,140.47151,0.5,cpt
760,1.936696e+06,5.7904965e+06,172.36113,0.5,cpt
761,1.5724196e+06,5.1777395e+06,256.72873,0.5,cpt
762,1.5748205e+06,5.1761805e+06,206.70515,0.5,cpt
763,1.9322141e+06,5.6073415e+06,146.18527,0.5,cpt
764,1.6230775e+06,5.431739e+06,158.69572,0.5,cpt
765,1.8153224e+06,5.803389e+06,224.69168,0.5,cpt
766,1.7511419e+06,5.424488e+06,198.15219,0.5,cpt
767,1.8766202e+06,5.8202125e+06,136.4667,0.5,cpt
768,1.891077e+06,5.8218945e+06,188.15341,0.5,cpt
769,1.572517e+06,5.195704e+06,169.4781,0.5,cpt
770,1.572274e+06,5.1965395e+06,150.9024,0.5,cpt
771,1.5720681e+06,5.1967825e+06,136.62738,0.5,cpt
772,1.8160519e+06,5.804432e+06,169.33347,0.5,cpt
773,1.7892841e+06,5.518433e+06,153.50546,0.5,cpt
774,1.7893778e+06,5.5185745e+06,171.77191,0.5,cpt
775,1.7892446e+06,5.5186095e+06,220.88766,0.5,cpt
776,1.7892372e+06,5.518517e+06,208.79385,0.5,cpt
777,1.789166e+06,5.51857e+06,214.09898,0.5,cpt
778,1.7890925e+06,5.518525e+06,201.1261,0.5,cpt
779,1.7895272e+06,5.5185065e+06,195.97304,0.5,cpt
780,1.7894221e+06,5.518451e+06,206.96988,0.5,cpt
781,1.7895015e+06,5.5185365e+06,189.93103,0.5,cpt
782,1.7894648e+06,5.518515e+06,197.42317,0.5,cpt
783,1.8821226e+06,5.826289e+06,159.7831,0.5,cpt
784,1.8837736e+06,5.82462e+06,159.69061,0.5,cpt
785,1.8877799e+06,5.8235345e+06,185.53998,0.5,cpt
786,1.8940805e+06,5.820251e+06,206.1595,0.5,cpt
787,1.8802835e+06,5.830062e+06,187.66669,0.5,cpt
788,1.8813886e+06,5.8289885e+06,154.00493,0.5,cpt
789,1.8809611e+06,5.826003e+06,158.5511,0.5,cpt
790,1.8884916e+06,5.8233565e+06,203.41505,0.5,cpt
791,1.6940822e+06,5.676002e+06,142.37483,0.5,cpt
792,1.8743665e+06,5.816582e+06,131.79189,0.5,cpt
793,1.9396481e+06,5.7949225e+06,142.52397,0.5,cpt
794,1.799878e+06,5.823695e+06,169.49695,0.5,cpt
795,1.572931e+06,5.182305e+06,198.93842,0.5,cpt
796,1.57961e+06,5.178008e+06,188.33229,0.5,cpt
797,1.578242e+06,5.180938e+06,198.73184,0.5,cpt
798,1.799604e+06,5.816966e+06,181.51875,0.5,cpt
799,1.7675675e+06,5.902419e+06,178.46011,0.5,cpt
800,1.5723332e+06,5.1790255e+06,153.0129,0.5,cpt
801,1.8553591e+06,5.8773175e+06,179.84174,0.5,cpt
802,1.7666186e+06,5.4693725e+06,185.44644,0.5,cpt
803,1.801331e+06,5.815615e+06,161.85431,0.5,cpt
804,1.5707305e+06,5.183056e+06,195.61087,0.5,cpt
805,1.572003e+06,5.179184e+06,186.16664,0.5,cpt
806,1.5721576e+06,5.1824035e+06,208.79956,0.5,cpt
807,1.5735968e+06,5.1820745e+06,185.14793,0.5,cpt
808,1.5749654e+06,5.1844115e+06,180.2541,0.5,cpt
809,1.8054172e+06,5.7909525e+06,151.62935,0.5,cpt
810,1.7981039e+06,5.815888e+06,165.98048,0.5,cpt
811,1.795592e+06,5.817602e+06,164.1706,0.5,cpt
812,1.7998358e+06,5.8135275e+06,125.14775,0.5,cpt
813,1.7991502e+06,5.8205705e+06,158.83081,0.5,cpt
814,1.7900916e+06,5.8282905e+06,183.01216,0.5,cpt
815,1.8618304e+06,5.851331e+06,136.72913,0.5,cpt
816,1.566388e+06,5.182297e+06,230.34225,0.5,cpt
817,1.861481e+06,5.853088e+06,140.53905,0.5,cpt
818,1.7494326e+06,5.914001e+06,147.03365,0.5,cpt
819,1.5683648e+06,5.1763155e+06,185.03673,0.5,cpt
820,1.5726094e+06,5.1957935e+06,154.67406,0.5,cpt
821,1.5768972e+06,5.182408e+06,194.5902,0.5,cpt
822,1.5688906e+06,5.181065e+06,187.30403,0.5,cpt
823,1.772229e+06,5.9018905e+06,179.60298,0.5,cpt
824,1.796083e+06,5.818548e+06,144.03697,0.5,cpt
825,1.569714e+06,5.184197e+06,175.39531,0.5,cpt
826,1.9404285e+06,5.7965305e+06,204.34721,0.5,cpt
827,1.9401214e+06,5.796299e+06,196.54625,0.5,cpt
828,1.939905e+06,5.7961685e+06,187.63402,0.5,cpt
829,1.5768988e+06,5.183641e+06,188.54848,0.5,cpt
830,1.7996839e+06,5.8148395e+06,127.36279,0.5,cpt
831,1.5710812e+06,5.1830255e+06,161.84543,0.5,cpt
832,1.5755228e+06,5.1825085e+06,202.01027,0.5,cpt
833,1.5692914e+06,5.181801e+06,180.59108,0.5,cpt
834,1.5722425e+06,5.1966e+06,156.86382,0.5,cpt
835,1.8808901e+06,5.819762e+06,139.08388,0.5,cpt
836,1.8774825e+06,5.8195205e+06,127.345505,0.5,cpt
837,1.877531e+06,5.819989e+06,152.04303,0.5,cpt
838,1.8791066e+06,5.8229075e+06,96.52733,0.5,cpt
839,1.8782361e+06,5.823272e+06,122.058525,0.5,cpt
840,1.8751189e+06,5.820391e+06,81.9017,0.5,cpt
841,1.875303e+06,5.8242485e+06,101.63791,0.5,cpt
842,1.8775026e+06,5.825175e+06,124.61834,0.5,cpt
843,1.874725e+06,5.8262765e+06,129.6555,0.5,cpt
844,1.8786196e+06,5.8259705e+06,158.7796,0.5,cpt
845,1.8764964e+06,5.8271635e+06,159.24306,0.5,cpt
846,1.9102928e+06,5.8113255e+06,138.52158,0.5,cpt
847,1.9097742e+06,5.811246e+06,143.01598,0.5,cpt
848,1.9090314e+06,5.812027e+06,165.75641,0.5,cpt
849,1.801263e+06,5.81185e+06,182.72807,0.5,cpt
850,1.798438e+06,5.81474e+06,167.63962,0.5,cpt
851,1.7975042e+06,5.816279e+06,147.60631,0.5,cpt
852,1.801971e+06,5.811819e+06,169.80995,0.5,cpt
853,1.7993164e+06,5.817196e+06,138.70453,0.5,cpt
854,1.798546e+06,5.818671e+06,147.07137,0.5,cpt
855,1.7969708e+06,5.823107e+06,172.74783,0.5,cpt
856,1.7970096e+06,5.8228905e+06,163.52766,0.5,cpt
857,1.7967968e+06,5.8224685e+06,151.9876,0.5,cpt
858,1.7970275e+06,5.8232565e+06,161.53368,0.5,cpt
859,1.8018565e+06,5.814739e+06,173.80844,0.5,cpt
860,1.758693e+06,5.9085015e+06,119.891106,0.5,cpt
861,1.620381e+06,5.428958e+06,209.03433,0.5,cpt
862,1.7191732e+06,6.046526e+06,225.40472,0.5,cpt
863,1.7191656e+06,6.046503e+06,181.38539,0.5,cpt
864,1.7191628e+06,6.0464045e+06,164.75624,0.5,cpt
865,1.7191221e+06,6.0465375e+06,191.28352,0.5,cpt
866,1.760012e+06,5.9075025e+06,159.80103,0.5,cpt
867,1.5671684e+06,5.185505e+06,197.70909,0.5,cpt
868,1.57143e+06,5.1836325e+06,141.4642,0.5,cpt
869,1.5715974e+06,5.1910775e+06,155.89,0.5,cpt
870,1.5780854e+06,5.1829135e+06,201.56114,0.5,cpt
871,1.5753479e+06,5.1516215e+06,172.64072,0.5,cpt
872,1.5706345e+06,5.185951e+06,147.28647,0.5,cpt
873,1.5735084e+06,5.1793815e+06,187.93396,0.5,cpt
875,1.5707878e+06,5.182947e+06,203.66345,0.5,cpt
876,1.57106e+06,5.179616e+06,165.60196,0.5,cpt
877,1.7274831e+06,5.94268e+06,127.5029,0.5,cpt
878,1.7580041e+06,5.904683e+06,143.97408,0.5,cpt
879,1.7686364e+06,5.468596e+06,205.10257,0.5,cpt
880,1.7649642e+06,5.905848e+06,125.12669,0.5,cpt
881,1.565553e+06,5.173565e+06,152.53139,0.5,cpt
882,1.7883019e+06,5.759894e+06,120.70194,0.5,cpt
883,1.828235e+06,5.881111e+06,168.8286,0.5,cpt
884,1.7697196e+06,5.8994875e+06,186.15295,0.5,cpt
885,1.744909e+06,5.917076e+06,125.23431,0.5,cpt
886,1.7504316e+06,5.913463e+06,118.394806,0.5,cpt
887,1.7677951e+06,5.469875e+06,168.84483,0.5,cpt
888,1.7679638e+06,5.4699825e+06,164.70363,0.5,cpt
889,1.767899e+06,5.4700215e+06,172.01495,0.5,cpt
890,1.3942864e+06,4.917016e+06,191.36633,0.5,cpt
891,1.8822659e+06,5.8270585e+06,173.52309,0.5,cpt
892,1.7967199e+06,5.8196365e+06,191.03233,0.5,cpt
893,1.5780469e+06,5.2138985e+06,226.46484,0.5,cpt
894,1.759632e+06,5.4333685e+06,167.69118,0.5,cpt
895,1.7595826e+06,5.4337645e+06,171.1227,0.5,cpt
896,1.7676934e+06,5.9048045e+06,167.41379,0.5,cpt
897,1.862114e+06,5.8529195e+06,188.99496,0.5,cpt
898,1.7998829e+06,5.816296e+06,171.51262,0.5,cpt
899,1.7592798e+06,5.4360525e+06,138.98839,0.5,cpt
900,1.7640838e+06,5.908879e+06,163.86476,0.5,cpt
901,1.7640595e+06,5.908822e+06,139.85832,0.5,cpt
902,1.57193e+06,5.180957e+06,199.0992,0.5,cpt
903,1.8925835e+06,5.8199285e+06,196.5566,0.5,cpt
904,1.9516979e+06,5.7922125e+06,169.29793,0.5,cpt
905,1.7572969e+06,5.450729e+06,132.55328,0.5,cpt
906,1.8039046e+06,5.8153385e+06,151.66017,0.5,cpt
907,1.7506059e+06,5.42455e+06,179.19669,0.5,cpt
908,1.577568e+06,5.183239e+06,206.92703,0.5,cpt
909,1.7601374e+06,5.433063e+06,158.00175,0.5,cpt
910,1.7744556e+06,5.474349e+06,159.76588,0.5,cpt
911,1.7747586e+06,5.474226e+06,238.01558,0.5,cpt
912,1.7997835e+06,5.816738e+06,174.69177,0.5,cpt
