"","index","easting","northing","slp09c","slp30c"
"716",26108,2562496.5825446,5962834.50378697,0.0352181867483883,0.0458849004609578
"717",29871,2416093.78144307,5897967.17872376,0.0374864933189421,0.0497565729366632
"718",37787,2480515.03774978,5742769.89442406,0.0157679213752139,0.00266320654945193
"719",38667,2490376.85885522,5737310.31898015,0.182798331443852,0.0621125921601436
"720",37787,2474803.97695126,5741162.15575143,0.000405749656585275,0.00318949936429669
"721",39506,2431336.82469904,5716876.09327654,0.00253541527076514,0.00440766963932568
"722",37787,2460034.1662903,5734775.65239714,0.00431601470990386,0.00556561015072242
"723",10099,2795387.57021621,6335595.26041852,0.00745495614963099,0.00359002369892021
"724",11953,2801951.56117248,6301829.87646071,0.00175131182777679,0.00145002995693556
"725",39541,2353191.7563112,5719604.24643375,0.286210808088828,0.147221637830589
"726",24261,2659151.81850879,5988508.06340176,0.0140990181076331,0.0275013465360855
"727",53772,2083083.48288143,5436806.90469901,0.0588809103200542,NA
"728",9807,2856617.67808889,6279885.23161779,0.135456395027178,0.0623111759164603
"729",10699,2861354.09453887,6331648.5383369,0.0337402147128507,0.073118823914736
"730",37787,2478974.73085938,5744452.55662578,0.00271084890580083,0.00157612191065429
"731",38932,2449854.46702543,5710706.06999519,0.00287627177786769,0.00303908063051645
"732",35225,2503612.5752961,5807642.5154862,0.0825974434596942,0.0218149395841003
"733",24974,2663811.64120297,5985088.09319733,NA,NA
"734",47840,2030089.64028171,5536289.17796603,NA,NA
"735",26793,2599625.02696885,5947746.93632509,0.0246123872938011,0.00816533076061873
"736",24241,2669404.3400195,5993795.23367725,NA,NA
"737",37468,2431081.33621453,5756905.88441491,0.0114929403695691,0.00836077888640194
"738",37787,2482791.1202897,5744624.87096657,0.00154466790075295,0.00151299415605925
"739",31283,2442449.11995701,5874404.23177867,0.0238268257727976,0.014158550762621
"740",51297,2316609.31047365,5475849.4192489,0.0170244821806656,0.00976969609197788
"741",38932,2454975.1345507,5725590.99880947,0.00390623595221313,0.00313952988188771
"742",37060,2456125.79865815,5771482.12863274,0.00511314690855264,0.0178916874645782
"743",37787,2478766.30835858,5748808.02784193,0.00221680242624131,0.00295215083956831
"744",20771,2652683.39227011,5987279.7914246,0.140846700126908,0.0245572325172321
"745",22898,2670662.33118486,5998506.22982353,0.00965345854803353,0.0402869902790241
"746",24426,2666265.32991962,5992699.2218802,NA,NA
"747",37468,2423162.03842104,5762717.62653566,0.0217434765932368,0.0222308932979739
"748",37468,2423252.95372885,5762848.81013604,0.0163936938711341,0.0222308932979739
"749",38415,2480994.01262334,5743698.22233313,0.00210002547801577,0.00409038086294305
"750",38667,2481344.3835864,5733374.559666,0.0551638334762751,0.0372239479901227
"751",38667,2490366.45878102,5737554.39075976,0.16877579474935,NA
"752",37060,2469111.30093555,5759655.20502189,0.00381890304433421,0.00470209616657815
"753",54505,2213614.86511473,5400918.01458202,0.0334382943646142,0.00994479901700436
"754",48916,2096857.89524181,5519110.51781707,0.0119222015043532,0.0121765389360788
"755",22898,2673978.18827723,6001092.32594458,0.00596018391226905,0.00956517264102434
"756",12499,2973030.77044144,6300849.67855124,0.00950265600026002,0.00611171538449636
"757",8379,2788519.67541123,6383982.00430349,0.00361432406347925,0.00463835147701619
"758",23502,2617018.25007295,5998815.72640332,0.224022721553173,0.0845144954008901
"759",8309,2983528.91924112,6382463.85505961,0.0397638718403982,NA
"760",24261,2659157.73575528,5989167.76232189,0.0148382985387613,0.0391857145923496
"761",24261,2659358.75949412,5990847.63866371,0.0210207168458556,0.0321000720093943
"762",17577,2749785.35831517,6165701.02992524,0.0816511517050883,0.0445694874387138
"763",17572,2750294.68992247,6166039.23499315,0.0469896874096397,0.00339874522140768
"764",27372,2502112.26070058,5938275.49443512,0.271993655264891,0.203814886953566
"765",12518,2763974.44233092,6299735.163831,0.0350426216590953,0.0253229120425148
"766",41039,2306412.2282687,5685145.12710268,0.121779374400313,0.0219983995383169
"767",10706,2698569.7796118,6316719.86005504,0.0411733867031074,0.0375828986471225
"768",52749,2292898.42410665,5455834.8849696,0.0282233264810353,0.0256635034518184
"769",21460,2691089.97872569,6012054.26010032,0.107413900556028,0.0574877943755427
"770",6442,2736546.64228025,6448160.82936882,0.0307765390000604,0.0662222966549651
"771",38955,2492380.39735623,5709424.23321127,0.148996454537476,0.133469911439372
"772",22898,2685134.21419567,6009217.42897719,0.106249073106505,0.090367797392741
"773",8383,2730721.89807199,6382685.19028261,0.0874032265235749,0.0289706128863839
"774",37787,2467341.26619696,5739583.23513643,0.00522037365550546,0.00464118448063072
"775",13221,2776900.44355591,6275157.12472025,0.0132356181675829,0.0168467141327992
"776",42510,2370152.83573645,5643497.27550921,0.00875549843746469,0.00704144804906625
"777",20738,2762815.30645326,6055148.55307837,0.0233991406352492,0.0226775928807385
"778",24717,2658539.48533707,5988279.2543662,0.0586746358772935,0.0275013465360855
"779",21812,2494902.12242493,6039665.298057,0.0393488488631935,0.00207624476073824
"780",19536,2762571.76608653,6123231.38479965,0.241658457879234,0.150704867506058
"781",14811,2753897.16598163,6242607.35514701,0.00652503951882182,0.020813288495068
"782",14348,2870416.22305212,6257973.98482173,0.0613956723461218,0.0705973826189814
"783",14346,2705170.55811304,6257568.21413525,0.0188154796605817,0.0257721809877984
"784",51594,2248719.17762204,5467305.55434322,0.0662417851985624,0.0419073130971008
"785",42120,2278319.88736716,5657403.01441526,0.0107929788178921,0.0102910960351983
"786",22898,2681344.65210216,6006874.6515201,0.00650318080226223,0.0140330154766862
"787",22898,2683373.28988908,6006875.32948264,0.00857805023632653,0.0430484445243425
"788",11327,2869769.53233542,6318867.39846978,0.154279318836971,0.0564326778009508
"789",17812,2753165.02151758,6158216.25342671,0.144701430858817,0.0370960103159709
"790",14815,2662092.85633889,6229660.92470719,0.0353976270729117,0.0353139545207713
"791",24261,2658958.81454982,5990364.09871768,0.0273260485671605,0.0680991726276535
"792",13221,2779388.55684784,6281052.92229287,0.0706661296410861,0.0135233823130477
"793",35133,2485961.34607081,5804876.90437122,0.0245806216964931,0.0308247900338687
"794",17939,2788508.50256007,6154074.67897382,0.0342295584906409,0.0194117546933764
"795",23377,2671861.18469765,5995493.55251672,0.282294016197439,0.0975243912047608
"796",17789,2680139.96156356,6159293.93742555,0.0532520917634396,0.0425127582602258
"797",27384,2393546.62832815,5938071.54466923,0.00260010399772841,0.00337877459501439
"798",20377,2790994.4692713,6084188.65595383,0.0502745292579336,0.0322714606036313
"799",18543,2685027.59653937,6139306.07308331,0.00592617125896925,0.000935879791652014
"800",38028,2418033.86703744,5749341.90111301,0.0279371045408641,0.0279929476803865
"801",24223,2673258.67004231,5992553.56446032,0.0243840957596047,0.0192107410447885
"802",28004,2604559.84243118,5930455.89088255,0.0320114358082081,0.013139195777588
"803",19896,2753776.70546399,6092453.14977224,0.0194429106672468,0.00730291737474689
"804",20771,2658093.80718369,5989915.85049756,0.0440461555339191,0.0700686056051538
"805",24607,2659043.87301992,5990980.6925455,0.0292213081060657,0.0793731662473167
"806",15512,2892985.93796485,6231638.7817337,0.000706744370298291,0.00378141210145044
"807",37455,2293196.86658681,5762242.88914175,0.227941487938654,0.258615312094064
"808",36604,2295621.01130558,5768415.09356324,0.011007833613032,0.00591842237235669
"809",50545,2117917.1601515,5467462.28396126,0.083976972385416,0.0451910449350005
"810",15512,2892096.2368992,6231528.15024421,0.00261837346279885,0.00669635847433735
"811",33471,2493645.45679556,5833995.17360408,0.0206855412993859,0.014067253673251
"812",9699,2860270.61541498,6352381.40155252,0.00643591207770787,0.0408939315222931
"813",44595,2195155.45293613,5590281.89887426,0.0875269408226136,0.0994100650747465
"814",24926,2661417.6653006,5985142.34646934,0.0043398211409181,0.0193757895617339
"815",20771,2658669.94375895,5988045.78479316,0.0761608246953815,0.0307689650047473
"816",24546,2655903.62676986,5989874.3439438,0.0228528366381808,0.0414556246366094
"817",44286,2204373.11065556,5605452.23540789,0.0362783510680179,0.0281596714376967
"818",19026,2816219.35010401,6133993.03729444,0.0422821658951,0.0238494202979412
"819",21995,2732880.15390292,6025099.87885428,0.00945678642556585,0.00661483393543622
"820",39417,2398306.61747983,5706867.91772764,0.0113676647760591,0.00880713572799186
"821",32467,2514402.83164845,5843094.3317033,0.0262384609090704,0.0167124180393148
"822",36279,2325738.78338657,5790375.99002995,0.0190737381694423,0.0366551366093411
"823",26084,2539234.98820498,5954021.7282948,0.011755726212101,0.00933264808112459
"824",17748,2649676.20856843,6159648.98830165,0.00761982977814762,0.00989979295938424
"825",36279,2325714.6467115,5790064.14114297,0.0342327120642194,0.0366551366093411
