CPT_ID, Latitude, Longitude, NZMG Easting, NZMG Northing, NZTM Easting, NZTM Northing, Vs30
29892,-43.518908,172.625261,2479713.99,5743102.9,1569713.92,5181490.53,184.319391
29893,-43.518976,172.625114,2479702.14,5743095.29,1569702.07,5181482.92,182.59492
29896,-43.51408,172.661409,2482634.42,5743651.74,1572633.19,5182039.24,182.370269
29897,-43.512023,172.652024,2481874.62,5743877.17,1571873.69,5182264.56,163.178077
29898,-43.514071,172.661536,2482644.68,5743652.78,1572643.45,5182040.28,179.913579
29899,-43.512013,172.652358,2481901.62,5743878.39,1571900.68,5182265.78,174.765561
29915,-43.381965,172.651873,2481802.21,5758326.47,1571801.13,5196708.38,199.553111
29917,-43.516979,172.593048,2477108.52,5743305.06,1567109.45,5181692.53,207.305174
29918,-43.51705,172.592729,2477082.77,5743297.04,1567083.7,5181684.52,211.536961
29926,-43.307764,172.641403,2480918.29,5766566.3,1570917.64,5204945.19,185.568601
29928,-43.541262,172.629272,2480049.27,5740620.78,1570049.15,5179009.37,176.252581
29931,-43.519387,172.62775,2479915.47,5743050.58,1569915.32,5181438.24,181.702288
29932,-43.519504,172.627378,2479885.45,5743037.45,1569885.31,5181425.11,176.045324
29937,-43.379863,172.64743,2481441.2,5758558.48,1571440.25,5196940.3,216.905992
29948,-43.52295,172.627812,2479922.24,5742654.75,1569922.1,5181042.56,161.551219
29959,-43.518123,172.657797,2482344.19,5743201.37,1572343.1,5181589.04,177.821902
29960,-43.518437,172.657793,2482344.01,5743166.48,1572342.92,5181554.17,178.61073
29961,-43.507964,172.646759,2481446.99,5744326.34,1571446.21,5182713.55,182.126527
29963,-43.50144,172.623494,2479562.41,5745042.97,1569562.34,5183429.85,171.076318
29965,-43.501423,172.623683,2479577.68,5745044.92,1569577.61,5183431.81,167.009943
29970,-43.380287,172.647896,2481479.16,5758511.54,1571478.2,5196893.38,205.957275
29972,-43.380903,172.652676,2481866.79,5758444.73,1571865.68,5196826.59,193.966769
29973,-43.380876,172.652522,2481854.3,5758447.67,1571853.2,5196829.54,200.755518
29974,-43.514762,172.660728,2482579.66,5743575.75,1572578.46,5181963.28,187.880756
29978,-43.514856,172.660991,2482600.97,5743565.39,1572599.76,5181952.92,172.501355
29985,-43.543303,172.659174,2482466.9,5740404.27,1572465.84,5178793.04,162.581788
29989,-43.548457,172.643849,2481230.79,5739826.5,1571230.24,5178215.45,153.785715
29992,-43.559582,172.548582,2473538.84,5738553.42,1563541.3,5176942.55,180.188865
29995,-43.559234,172.547775,2473473.43,5738591.73,1563475.92,5176980.84,183.821627
29997,-43.55884,172.54815,2473503.49,5738635.67,1563505.96,5177024.77,174.734532
29998,-43.426767,172.649797,2481654.9,5753348.4,1571653.88,5191732.17,184.089047
30002,-43.55833,172.548705,2473548.03,5738692.57,1563550.48,5177081.65,173.179655
30004,-43.42885,172.649611,2481640.8,5753116.9,1571639.79,5191500.76,182.054249
30008,-43.558456,172.5495,2473612.34,5738678.92,1563614.77,5177068,176.853219
30011,-43.558105,172.549269,2473593.46,5738717.82,1563595.9,5177106.89,166.355489
30013,-43.558962,172.549135,2473583.15,5738622.55,1563585.59,5177011.65,171.66219
30015,-43.593673,172.563985,2474803.01,5734772.44,1564805.19,5173163.05,180.471573
30018,-43.593498,172.564164,2474817.37,5734791.96,1564819.53,5173182.56,175.620929
30035,-43.497554,172.608123,2478317.28,5745469,1568317.68,5183855.69,166.149679
30041,-43.546185,172.65415,2482062.19,5740082.41,1572061.3,5178471.29,161.945142
30044,-43.510261,172.620395,2479316.22,5744061.82,1569316.27,5182449.07,186.796588
30046,-43.4714,172.612798,2478681.94,5748376.46,1568682.13,5186762.07,174.119857
30069,-43.53063,172.641362,2481021.34,5741806.26,1571020.8,5180194.43,182.593598
30084,-43.555994,172.658358,2482406.7,5738994,1572405.71,5177383.31,190.804254
30093,-43.567,172.607926,2478337.4,5737753.4,1568338.06,5176143.03,187.824159
30094,-43.5669,172.607909,2478336,5737764.5,1568336.66,5176154.13,192.130112
30096,-43.53653,172.639842,2480901.3,5741150.2,1570900.83,5179538.62,193.342981
30101,-43.536628,172.639833,2480900.6,5741139.4,1570900.13,5179527.82,198.20029
30102,-43.525444,172.676181,2483833.7,5742393.9,1573832.04,5180781.92,182.671767
30103,-43.525539,172.676311,2483844.3,5742383.4,1573842.63,5180771.43,201.117112
30110,-43.522883,172.635559,2480548.5,5742664.9,1570548.12,5181052.72,171.50604
30112,-43.522772,172.635491,2480543,5742677.2,1570542.62,5181065.02,173.216718
30119,-43.499928,172.627372,2479875.3,5745212.4,1569875.1,5183599.23,178.691128
30120,-43.499975,172.627102,2479853.5,5745207,1569853.31,5183593.83,183.143425
30136,-43.550304,172.644316,2481269.4,5739621.46,1571268.84,5178010.49,152.440887
30137,-43.550256,172.644397,2481275.92,5739626.82,1571275.36,5178015.84,156.828937
30138,-43.550482,172.64432,2481269.81,5739601.68,1571269.25,5177990.72,161.785016
30139,-43.550401,172.644157,2481256.6,5739610.63,1571256.04,5177999.66,158.425695
30140,-43.550321,172.644098,2481251.79,5739619.5,1571251.24,5178008.52,162.378919
30141,-43.550231,172.64409,2481251.1,5739629.49,1571250.55,5178018.51,158.718515
30142,-43.550145,172.644188,2481258.98,5739639.08,1571258.43,5178028.1,157.121401
30143,-43.551772,172.676979,2483909.5,5739469.04,1573907.9,5177858.22,163.936936
30327,-43.560125,172.656653,2482270.81,5738534.47,1572269.89,5176923.96,212.508835
30343,-43.555475,172.588482,2476760.35,5739026.31,1566761.56,5177415.39,165.000381
30353,-43.457264,172.653345,2481956.2,5749961.4,1571955.11,5188346.46,224.092602
30369,-43.547686,172.648537,2481609.28,5739913.76,1571608.57,5178302.69,172.690842
30379,-43.529576,172.640751,2480971.45,5741923.16,1570970.93,5180311.28,167.416179
30381,-43.529794,172.640251,2480931.13,5741898.76,1570930.63,5180286.89,202.836369
30383,-43.529315,172.640249,2480930.75,5741951.98,1570930.24,5180340.09,190.405325
30420,-43.512043,172.647272,2481490.38,5743873.34,1571489.6,5182260.72,170.905041
30421,-43.512131,172.647222,2481486.38,5743863.54,1571485.6,5182250.93,171.435574
30422,-43.512122,172.647031,2481470.93,5743864.48,1571470.16,5182251.87,170.764392
30423,-43.512053,172.646936,2481463.22,5743872.11,1571462.45,5182259.5,189.930351
30437,-43.56518,172.634181,2480457.61,5737965.17,1570457.43,5176354.82,172.553264
30438,-43.565074,172.634103,2480451.25,5737976.92,1570451.08,5176366.56,173.795602
30440,-43.56499,172.634204,2480459.37,5737986.29,1570459.2,5176375.93,173.101021
30443,-43.544851,172.659361,2482482.71,5740232.35,1572481.65,5178621.18,168.203857
30445,-43.544862,172.659565,2482499.21,5740231.19,1572498.14,5178620.03,175.374819
30447,-43.54476,172.659443,2482489.3,5740242.49,1572488.24,5178631.31,168.91938
30450,-43.524826,172.643208,2481167.82,5742451.74,1571167.2,5180839.66,198.931932
30452,-43.524956,172.643137,2481162.14,5742437.27,1571161.53,5180825.2,189.653455
30453,-43.524857,172.642967,2481148.35,5742448.21,1571147.74,5180836.13,194.186703
30472,-43.520381,172.605385,2478107.78,5742931.87,1568108.33,5181319.51,216.755157
30474,-43.565632,172.629802,2480104.04,5737913.35,1570104,5176303,240.816907
30490,-43.515186,172.648933,2481626.18,5743524.7,1571625.35,5181912.22,156.958648
30508,-43.50686,172.641328,2481007.29,5744447.13,1571006.68,5182834.28,203.281414
30592,-43.505105,172.62533,2479712.71,5744636.45,1569712.6,5183023.49,174.868738
30594,-43.509237,172.675516,2483772.99,5744194.32,1573771.3,5182581.64,189.110319
30595,-43.510127,172.686665,2484674.91,5744098.88,1574672.87,5182486.25,165.694468
30597,-43.518099,172.658212,2482377.74,5743204.17,1572376.62,5181591.84,181.986864
30601,-43.504213,172.687631,2484750.57,5744756.23,1574748.49,5183143.34,188.028888
30605,-43.541566,172.664072,2482861.98,5740598.86,1572860.76,5178987.56,172.174795
30614,-43.500861,172.624399,2479635.31,5745107.62,1569635.21,5183494.49,209.658934
30615,-43.500798,172.624165,2479616.35,5745114.54,1569616.26,5183501.4,174.364829
30616,-43.500698,172.625198,2479699.85,5745126.02,1569699.72,5183512.88,172.390851
30617,-43.506362,172.616667,2479012.79,5744493.62,1569012.94,5182880.71,182.155832
30619,-43.506182,172.619016,2479202.65,5744514.49,1569202.74,5182901.57,170.202552
30621,-43.505578,172.618923,2479194.83,5744581.56,1569194.91,5182968.61,175.651356
30624,-43.506996,172.621405,2479396.25,5744424.93,1569396.26,5182812.05,173.427728
30625,-43.502377,172.620417,2479314.03,5744937.74,1569314.06,5183324.66,169.162873
30629,-43.500543,172.631657,2480222.14,5745145.56,1570221.81,5183532.42,180.944504
30630,-43.500445,172.631585,2480216.27,5745156.42,1570215.95,5183543.28,178.064548
30633,-43.497979,172.631016,2480169.04,5745430.2,1570168.73,5183816.95,186.978787
30634,-43.497784,172.631276,2480189.98,5745451.95,1570189.66,5183838.7,184.087602
30635,-43.506954,172.64613,2481395.65,5744438.34,1571394.89,5182825.51,194.749409
30636,-43.506793,172.646221,2481402.94,5744456.26,1571402.17,5182843.42,183.728707
30640,-43.481227,172.580942,2476109.85,5747272.26,1566111.03,5185658.23,213.494676
30641,-43.481251,172.581186,2476129.6,5747269.69,1566130.77,5185655.66,205.306354
30787,-43.546231,172.690347,2484987.48,5740088.78,1574985.43,5178477.75,189.197796
30800,-43.546273,172.684502,2484515.12,5740082.31,1574513.26,5178471.26,191.875413
30804,-43.50437,172.69434,2485293.2,5744740.79,1575290.9,5183127.92,188.636221
30806,-43.524419,172.674826,2483723.74,5742507.36,1573722.12,5180895.33,192.348375
30813,-43.471025,172.614121,2478788.8,5748418.62,1568788.95,5186804.21,178.911243
30814,-43.470945,172.61423,2478797.58,5748427.55,1568797.72,5186813.13,176.71842
30815,-43.471044,172.614365,2478808.55,5748416.6,1568808.69,5186802.19,182.892533
30816,-43.471179,172.614121,2478788.88,5748401.51,1568789.02,5186787.11,179.070538
30817,-43.513189,172.647835,2481536.44,5743746.21,1571535.65,5182133.64,175.504981
30818,-43.513214,172.647656,2481521.98,5743743.37,1571521.19,5182130.8,178.532818
30821,-43.514588,172.625163,2479703.92,5743582.82,1569703.84,5181970.27,170.932589
30822,-43.514622,172.625004,2479691.08,5743578.99,1569691.01,5181966.43,172.712801
30824,-43.51449,172.62491,2479683.42,5743593.62,1569683.34,5181981.06,180.960693
30825,-43.512478,172.647878,2481539.59,5743825.21,1571538.79,5182212.62,171.760671
30826,-43.512461,172.647938,2481544.43,5743827.12,1571543.63,5182214.53,168.74979
30827,-43.512591,172.647907,2481541.99,5743812.67,1571541.18,5182200.08,167.551735
30836,-43.527257,172.685513,2484588.9,5742195.35,1574586.94,5180583.47,197.367918
30841,-43.518315,172.595907,2477340.4,5743157.75,1567341.24,5181545.28,186.920982
30842,-43.518424,172.595714,2477324.85,5743145.56,1567325.7,5181533.1,184.788992
30852,-43.380375,172.648697,2481544.11,5758502.04,1571543.12,5196883.88,196.964711
30853,-43.380278,172.648557,2481532.72,5758512.76,1571531.74,5196894.6,193.492417
30854,-43.380346,172.648397,2481519.79,5758505.16,1571518.81,5196887,203.332167
30859,-43.382264,172.653059,2481898.46,5758293.65,1571897.34,5196675.57,190.988688
30878,-43.522603,172.615696,2478942.54,5742688.88,1568942.78,5181076.64,195.720972
30879,-43.522666,172.615797,2478950.74,5742681.92,1568950.98,5181069.68,189.174591
30880,-43.522772,172.615563,2478931.88,5742670.05,1568932.12,5181057.82,197.507933
30881,-43.522697,172.61551,2478927.55,5742678.37,1568927.8,5181066.13,193.97279
30883,-43.522771,172.61531,2478911.42,5742670.07,1568911.67,5181057.84,196.265669
30891,-43.488222,172.620783,2479336.5,5746510.5,1569336.48,5184896.82,163.394325
30892,-43.48803,172.620749,2479333.7,5746531.8,1569333.68,5184918.11,160.872099
30897,-43.527135,172.683729,2484444.63,5742208.36,1574442.73,5180596.47,185.552186
30900,-43.524321,172.653223,2481977.23,5742511.24,1571976.29,5180899.17,172.598323
30903,-43.550305,172.641386,2481032.63,5739620.34,1571032.16,5178009.36,184.057158
30904,-43.513231,172.679321,2484082.37,5743751.77,1574080.58,5182139.27,183.026281
30908,-43.550191,172.641768,2481063.44,5739633.14,1571062.97,5178022.15,167.043866
30911,-43.524778,172.670143,2483345.3,5742465.99,1573343.83,5180853.97,191.781795
30912,-43.525048,172.670162,2483346.96,5742436,1573345.49,5180823.99,190.123744
30913,-43.494413,172.604168,2477995.76,5745816.46,1567996.26,5184203.01,163.807189
30914,-43.494883,172.603818,2477967.69,5745764.11,1567968.21,5184150.68,170.501351
30915,-43.524818,172.671451,2483451.06,5742461.96,1573449.55,5180849.95,186.94358
30918,-43.522616,172.668552,2483215.73,5742705.69,1573214.3,5181093.57,182.436831
30924,-43.515071,172.677504,2483936.24,5743546.78,1573934.51,5181934.35,185.939691
30925,-43.515211,172.67778,2483958.62,5743531.31,1573956.87,5181918.89,186.138071
30948,-43.543961,172.659284,2482476.06,5740331.21,1572475,5178720,169.425747
30951,-43.544141,172.659184,2482468.06,5740311.2,1572467,5178700,176.749693
30957,-43.510654,172.654651,2482086.41,5744030.14,1572085.39,5182417.48,183.657648
30972,-43.517415,172.660656,2482575.03,5743280.97,1572573.84,5181668.62,190.522655
30983,-43.515089,172.663338,2482790.84,5743540.27,1572789.56,5181927.82,191.022079
31019,-43.55129,172.692644,2485175.16,5739527.35,1575173.05,5177916.54,182.73604
31043,-43.542806,172.632442,2480306.21,5740450.33,1570306,5178839,183.547489
31044,-43.541635,172.589832,2476861.89,5740564.5,1566863,5178953,194.745881
31054,-43.573289,172.576328,2475788.32,5737042.2,1565790,5175432,175.978162
31056,-43.571789,172.577218,2475859.36,5737209.26,1565861,5175599,186.711927
31057,-43.571025,172.577645,2475893.37,5737294.29,1565895,5175684,182.887097
31059,-43.570627,172.57948,2476041.43,5737339.31,1566043,5175729,189.274166
31060,-43.571381,172.57893,2475997.41,5737255.28,1565999,5175645,184.868001
31061,-43.5721,172.578479,2475961.39,5737175.25,1565963,5175565,168.863993
31062,-43.572989,172.577928,2475917.37,5737076.21,1565919,5175466,192.602443
31063,-43.574164,172.57652,2475804.32,5736945.17,1565806,5175335,176.748598
31064,-43.57399,172.578317,2475949.38,5736965.17,1565951,5175355,170.926545
31065,-43.573508,172.579485,2476043.42,5737019.18,1566045,5175409,172.974431
31066,-43.572493,172.58,2476084.44,5737132.22,1566086,5175522,168.010747
31067,-43.571945,172.580313,2476109.45,5737193.25,1566111,5175583,183.09865
31068,-43.571109,172.580852,2476152.47,5737286.28,1566154,5175676,192.66686
31069,-43.571564,172.582074,2476251.51,5737236.26,1566253,5175626,191.132631
31070,-43.572327,172.581499,2476205.49,5737151.23,1566207,5175541,189.659485
31073,-43.573692,172.580462,2476122.45,5736999.17,1566124,5175389,185.387435
31075,-43.574474,172.580011,2476086.43,5736912.14,1566088,5175302,169.160051
31078,-43.385254,172.70257,2485911.65,5757976.99,1575909,5196359,192.996158
31079,-43.642813,172.501237,2469768.57,5729284.63,1559773,5167677,193.259003
31080,-43.643181,172.500912,2469742.56,5729243.62,1559747,5167636,192.650882
31081,-43.643143,172.500491,2469708.55,5729247.62,1559713,5167640,195.61197
31083,-43.643468,172.500612,2469718.55,5729211.61,1559723,5167604,191.935705
31085,-43.643448,172.500166,2469682.54,5729213.61,1559687,5167606,191.990469
31086,-43.643755,172.500312,2469694.54,5729179.59,1559699,5167572,188.095164
31087,-43.643833,172.499753,2469649.52,5729170.59,1559654,5167563,210.712287
31088,-43.644167,172.499887,2469660.52,5729133.58,1559665,5167526,191.523722
31089,-43.644025,172.50031,2469694.54,5729149.58,1559699,5167542,191.821416
31090,-43.643704,172.500945,2469745.56,5729185.59,1559750,5167578,188.42507
31091,-43.643435,172.501306,2469774.57,5729215.6,1559779,5167608,192.912264
31092,-43.643077,172.50188,2469820.59,5729255.62,1559825,5167648,210.557342
31093,-43.643428,172.501691,2469805.58,5729216.6,1559810,5167609,193.506758
31095,-43.643724,172.50144,2469785.57,5729183.59,1559790,5167576,194.531929
31096,-43.643974,172.501004,2469750.56,5729155.58,1559755,5167548,185.80551
31097,-43.64435,172.500567,2469715.54,5729113.57,1559720,5167506,188.573576
31098,-43.644451,172.500877,2469740.55,5729102.56,1559745,5167495,187.392905
31099,-43.644272,172.501275,2469772.56,5729122.57,1559777,5167515,188.386042
31101,-43.644076,172.501698,2469806.58,5729144.57,1559811,5167537,190.474694
31102,-43.644276,172.50213,2469841.59,5729122.56,1559846,5167515,191.065856
31103,-43.643594,172.502607,2469879.61,5729198.59,1559884,5167591,215.468547
31104,-43.64338,172.503092,2469918.62,5729222.6,1559923,5167615,202.960743
31201,-43.523007,172.672997,2483575.26,5742663.66,1573573.7,5181051.57,188.271675
31202,-43.522976,172.673244,2483595.22,5742667.18,1573593.64,5181055.09,191.233698
31208,-43.559599,172.604915,2478090.32,5738574.51,1568091.04,5176963.82,207.295417
31209,-43.559723,172.605014,2478098.38,5738560.78,1568099.1,5176950.09,194.497262
31213,-43.521001,172.608792,2478383.55,5742864.32,1568384,5181252,241.940333
31215,-43.510587,172.724603,2487742.86,5744058.55,1577739.6,5182446.01,192.36681
31216,-43.520957,172.609077,2478406.56,5742869.32,1568407,5181257,220.319187
31235,-43.503864,172.65042,2481741.14,5744783.1,1571740.23,5183170.14,160.981152
31236,-43.503778,172.650214,2481724.44,5744792.59,1571723.54,5183179.62,180.109106
31246,-43.561136,172.560218,2474479.89,5738385.77,1564482,5176775,182.908067
31247,-43.561038,172.558275,2474322.83,5738395.78,1564325,5176785,184.467216
31248,-43.56143,172.557083,2474226.79,5738351.77,1564229,5176741,179.079951
31249,-43.561317,172.555908,2474131.75,5738363.78,1564134,5176753,183.273457
31251,-43.563046,172.55592,2474133.75,5738171.7,1564136,5176561,185.957359
31252,-43.563366,172.554791,2474042.71,5738135.69,1564045,5176525,192.833909
31253,-43.563101,172.553715,2473955.68,5738164.71,1563958,5176554,188.013577
31255,-43.570539,172.614631,2478880.88,5737362.72,1568881.35,5175752.53,217.997106
31262,-43.564545,172.554745,2474039.7,5738004.64,1564042,5176394,186.069957
31263,-43.565585,172.555703,2474117.73,5737889.6,1564120,5176279,184.447197
31264,-43.564103,172.556717,2474198.76,5738054.66,1564201,5176444,183.939832
31266,-43.563845,172.557536,2474264.79,5738083.67,1564267,5176473,183.26504
31268,-43.56423,172.559354,2474411.84,5738041.64,1564414,5176431,184.200483
31270,-43.565043,172.560103,2474472.86,5737951.61,1564475,5176341,187.560635
31272,-43.564119,172.560828,2474530.89,5738054.64,1564533,5176444,181.454126
31273,-43.563156,172.558755,2474362.83,5738160.69,1564365,5176550,184.445867
31274,-43.562647,172.559712,2474439.86,5738217.71,1564442,5176607,186.759747
31275,-43.561932,172.561215,2474560.91,5738297.73,1564563,5176687,184.424596
31280,-43.562254,172.560606,2474511.89,5738261.72,1564514,5176651,182.956138
31281,-43.562771,172.56168,2474598.92,5738204.7,1564601,5176594,182.467348
31282,-43.563664,172.559605,2474431.85,5738104.67,1564434,5176494,184.704806
31284,-43.564797,172.559238,2474402.84,5737978.62,1564405,5176368,181.530575
31285,-43.564298,172.558251,2474322.81,5738033.64,1564325,5176423,184.476875
31286,-43.563507,172.558554,2474346.82,5738121.68,1564349,5176511,181.711436
31288,-43.564372,172.556455,2474177.75,5738024.65,1564180,5176414,185.148377
31289,-43.565141,172.555149,2474072.71,5737938.62,1564075,5176328,183.354994
31290,-43.565855,172.635202,2480540.42,5737890.54,1570540.21,5176280.21,160.790572
31291,-43.563235,172.555782,2474122.74,5738150.7,1564125,5176540,193.242888
31293,-43.562739,172.555749,2474119.74,5738205.72,1564122,5176595,187.8871
31294,-43.562545,172.556617,2474189.77,5738227.72,1564192,5176617,189.527031
31295,-43.562029,172.556014,2474140.75,5738284.75,1564143,5176674,182.650223
31296,-43.562231,172.556966,2474217.78,5738262.73,1564220,5176652,185.373822
31297,-43.562083,172.558242,2474320.82,5738279.74,1564323,5176669,182.399864
31299,-43.561481,172.558606,2474349.83,5738346.76,1564352,5176736,177.299971
31300,-43.560971,172.55939,2474412.86,5738403.78,1564415,5176793,182.126623
31305,-43.550802,172.694061,2485289.46,5739581.98,1575287.31,5177971.16,175.834548
31306,-43.550624,172.694021,2485286.16,5739601.75,1575284,5177990.92,181.820975
31307,-43.550682,172.693824,2485270.27,5739595.25,1575268.11,5177984.42,188.027727
31308,-43.550783,172.693796,2485268.04,5739584.02,1575265.9,5177973.2,183.729325
31310,-43.504814,172.631909,2480244.61,5744671.14,1570244.28,5183058.18,179.938355
31323,-43.526297,172.641873,2481060.59,5742287.84,1571060.02,5180675.83,198.422771
31324,-43.526115,172.641847,2481058.4,5742308.06,1571057.83,5180696.03,210.24779
31325,-43.526047,172.641937,2481065.65,5742315.64,1571065.07,5180703.62,198.653353
31346,-43.5443,172.659335,2482480.36,5740293.56,1572479.3,5178682.36,186.75929
31350,-43.544377,172.659118,2482462.86,5740284.93,1572461.81,5178673.74,178.163568
31363,-43.539488,172.665784,2482999.42,5740830.28,1572998.14,5179218.89,173.525325
31391,-43.525913,172.598688,2477569.32,5742314.64,1567570.1,5180702.5,217.07139
31393,-43.525839,172.598386,2477544.81,5742322.84,1567545.6,5180710.7,186.385804
31403,-43.505497,172.612736,2478694.46,5744588.24,1568694.74,5182975.27,173.708874
31404,-43.505406,172.612933,2478710.37,5744598.5,1568710.64,5182985.53,171.21949
31420,-43.482987,172.586862,2476589.73,5747079.06,1566590.73,5185465.11,186.412636
31424,-43.482287,172.587072,2476606.32,5747157.01,1566607.32,5185543.03,169.978319
31425,-43.482396,172.587992,2476680.79,5747145.17,1566681.76,5185531.2,191.720206
31426,-43.482645,172.588903,2476754.7,5747117.95,1566755.64,5185503.99,167.999858
31428,-43.48353,172.588288,2476705.43,5747019.32,1566706.39,5185405.39,214.920766
31429,-43.506598,172.611865,2478624.58,5744465.62,1568624.89,5182852.7,196.43805
31430,-43.506577,172.611549,2478599.02,5744467.83,1568599.34,5182854.91,196.139504
31431,-43.506724,172.611401,2478587.13,5744451.44,1568587.45,5182838.53,196.09267
31432,-43.506675,172.611348,2478582.82,5744456.87,1568583.14,5182843.95,189.545322
31433,-43.526391,172.653672,2482014.48,5742281.41,1572013.53,5180669.43,193.650014
31434,-43.526378,172.653851,2482028.94,5742282.92,1572027.99,5180670.93,172.433746
31439,-43.632877,172.558669,2474396.63,5730414.52,1564399.22,5168806.78,195.499626
31457,-43.452491,172.61128,2478549.35,5750476.66,1568549.55,5188861.48,173.179623
31458,-43.452171,172.613567,2478734.3,5750513.07,1568734.42,5188897.88,169.223108
31459,-43.451938,172.615998,2478930.94,5750539.87,1568930.99,5188924.66,159.559346
31460,-43.451885,172.61236,2478636.46,5750544.39,1568636.62,5188929.19,168.713246
31461,-43.451736,172.618631,2479143.95,5750563.28,1569143.92,5188948.08,155.150302
31462,-43.451621,172.614701,2478825.8,5750574.6,1568825.89,5188959.38,156.731751
31463,-43.45132,172.617392,2479043.46,5750609.04,1569043.46,5188993.82,164.207432
31464,-43.451262,172.611066,2478531.4,5750613.12,1568531.6,5188997.89,157.398389
31465,-43.450965,172.613364,2478717.25,5750646.98,1568717.38,5189031.74,158.054305
31466,-43.45102,172.615996,2478930.31,5750641.85,1568930.36,5189026.61,164.414967
31467,-43.450902,172.61877,2479154.78,5750655.99,1569154.74,5189040.75,170.143108
31468,-43.450769,172.619047,2479177.13,5750670.87,1569177.09,5189055.62,171.217993
31469,-43.450909,172.61229,2478630.29,5750652.8,1568630.45,5189037.55,166.27715
31470,-43.450756,172.614793,2478832.8,5750670.73,1568832.89,5189055.48,154.916593
31471,-43.450581,172.617365,2479040.89,5750691.13,1569040.9,5189075.88,233.462347
31472,-43.450531,172.611364,2478555.14,5750694.45,1568555.33,5189079.18,171.525425
31473,-43.450308,172.613173,2478701.45,5750719.9,1568701.58,5189104.63,159.15527
31474,-43.450025,172.615625,2478899.77,5750752.26,1568899.83,5189136.98,159.053616
31475,-43.449872,172.617867,2479081.17,5750770.09,1569081.16,5189154.8,154.549094
31476,-43.449943,172.614442,2478803.98,5750760.93,1568804.07,5189145.64,160.828463
31477,-43.449447,172.616974,2479008.67,5750816.97,1569008.68,5189201.67,164.39955
31478,-43.449156,172.614799,2478832.47,5750848.5,1568832.55,5189233.18,160.198179
31479,-43.449817,172.619015,2479174.06,5750776.62,1569174.01,5189161.34,167.429692
31480,-43.449316,172.612958,2478683.54,5750830.03,1568683.68,5189214.72,144.113959
31481,-43.449272,172.615116,2478858.19,5750835.72,1568858.26,5189220.41,159.107934
31482,-43.449155,172.618212,2479108.73,5750849.87,1569108.71,5189234.56,160.80615
31483,-43.448598,172.618882,2479162.68,5750912,1569162.63,5189296.67,173.497388
31484,-43.448786,172.616999,2479010.35,5750890.42,1569010.37,5189275.09,166.347813
31485,-43.44842,172.614665,2478821.25,5750930.21,1568821.33,5189314.87,173.849987
31486,-43.448638,172.614098,2478775.46,5750905.78,1568775.57,5189290.44,161.428491
31487,-43.448125,172.613405,2478719.11,5750962.52,1568719.23,5189347.15,162.200365
31510,-43.506476,172.645245,2481323.86,5744491.15,1571323.13,5182878.29,184.976052
31511,-43.506521,172.64499,2481303.26,5744486.06,1571302.53,5182873.2,195.524272
31513,-43.328945,172.685339,2484491.75,5764227.62,1574489.73,5202607.3,217.804233
31537,-43.551276,172.67759,2483958.66,5739524.33,1573957.04,5177913.5,165.070751
31539,-43.570776,172.641831,2481078.3,5737346.11,1571077.9,5175736.02,282.874234
31552,-43.514749,172.677466,2483933.03,5743582.54,1573931.3,5181970.1,184.243182
31553,-43.51463,172.677223,2483913.33,5743595.68,1573911.6,5181983.24,184.591468
31558,-43.510741,172.653632,2482004.06,5744020.14,1572003.07,5182407.48,184.513924
31563,-43.514148,172.610096,2478485.44,5743626.14,1568485.82,5182013.54,205.279118
31564,-43.501227,172.6167,2479012.86,5745064.14,1569013,5183451,171.506871
31570,-43.512957,172.652936,2481948.8,5743773.67,1571947.84,5182161.1,208.165114
31571,-43.512971,172.652586,2481920.51,5743772.05,1571919.56,5182159.49,182.800462
31583,-43.513004,172.647296,2481492.78,5743766.57,1571492,5182154,175.159818
31584,-43.513003,172.647024,2481470.77,5743766.58,1571470,5182154,174.966685
31592,-43.502302,172.65457,2482076,5744958,1572074.96,5183344.98,182.325569
31593,-43.502393,172.654816,2482096,5744948,1572094.95,5183334.98,175.196634
31629,-43.535997,172.636841,2480658.5,5741208.4,1570658.12,5179596.79,198.820163
31630,-43.535995,172.636964,2480668.4,5741208.7,1570668.02,5179597.09,203.694251
31632,-43.535986,172.637044,2480674.9,5741209.7,1570674.52,5179598.09,200.552833
31633,-43.535897,172.637041,2480674.6,5741219.6,1570674.22,5179607.99,207.861957
31634,-43.535892,172.636945,2480666.8,5741220.1,1570666.42,5179608.49,206.230935
31635,-43.535884,172.636838,2480658.2,5741221,1570657.82,5179609.38,209.140404
31647,-43.380259,172.66672,2483004.54,5758520.92,1573003.01,5196902.75,214.111654
31648,-43.3801,172.666652,2482998.96,5758538.57,1572997.43,5196920.39,211.560617
31649,-43.380046,172.666878,2483017.25,5758544.64,1573015.71,5196926.46,199.421302
31661,-43.525265,172.638058,2480751.69,5742401.18,1570751.24,5180789.11,169.266223
31662,-43.525231,172.638137,2480758.06,5742404.98,1570757.6,5180792.91,173.056574
31663,-43.525265,172.638259,2480767.94,5742401.25,1570767.48,5180789.18,172.482822
31664,-43.380585,172.647758,2481468.12,5758478.38,1571467.16,5196860.24,186.26738
31665,-43.380527,172.647664,2481460.47,5758484.79,1571459.52,5196866.64,190.484442
31666,-43.380554,172.647558,2481451.9,5758481.76,1571450.95,5196863.61,235.405533
